Start Character,Header,Vendor Identification,Software Version,PACKET TYPE,PACKET IDENTIFIER,Live /History Packet,IMEI Number,Vehicle Registration Number,GPS Fix.1 or 0,Date in DDMMYYYY Format,Time HHMMSS Format,Latitude in decimal degree & Direction,,Longitude in decimal degree & Direction,,Speed,Heading,Number Of Satellites,Altitude in meters,PDOP Positional dilution of precision,HDOP Horizontal dilution of precision,Network Operator Name,Ignition Status,Vehicle Battery Status (1 or 0),Vehicle Battery Voltage,Internal Battery Voltage,Emergency Status (1 or 0),Tamper Alert. C (Close) or O (Open),GSM Signal Strength,MCC,MNC,LAC,Cell ID,NMR (Network Measurement Report) Neighboring Cell IDs,,,,,,,,,,,,Digital Inputs Status,Digital Outputs Status,Sequence Number Of Message,End Of Packet,Packet Arrival Date,Packet Arrival Time
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25619,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,47:33.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25629,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,47:43.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25639,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,47:53.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25649,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:09.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25659,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:09.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25709,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:19.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25719,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:29.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25729,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:39.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25739,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:49.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25749,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,48:59.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25759,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:09.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25809,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:23.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25819,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:33.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25829,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:48.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25839,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,49:48.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25829,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:30.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25839,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:30.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25849,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:30.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25859,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:30.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25909,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:30.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25919,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:30.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25929,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:30.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25939,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:30.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25949,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:30.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,25959,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:49.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30009,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:49.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30019,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:49.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30029,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:49.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30039,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:49.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30049,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:49.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30059,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:49.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30109,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:49.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30119,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,52:49.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30129,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,53:00.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30139,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,53:00.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30149,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,53:00.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30159,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,53:10.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30209,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,53:23.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30219,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,53:33.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30229,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,53:44.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30239,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,53:58.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30249,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,53:58.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30259,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,54:08.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30309,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,54:18.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30319,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,54:28.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30329,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,54:38.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30339,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,54:48.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30349,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,54:58.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30359,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,55:13.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30409,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,55:23.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30419,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,55:33.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30429,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,55:44.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30439,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,55:53.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30449,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,56:08.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30459,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,56:08.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30509,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,56:20.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30519,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,56:32.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30529,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,56:42.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30539,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,56:53.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30549,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,57:08.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30559,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,57:08.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30609,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,57:18.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30619,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,57:28.7,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30629,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,57:40.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30639,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,57:53.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30649,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,58:08.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30659,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,58:08.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30709,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,58:18.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30719,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,58:28.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30729,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,58:42.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,30729,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:25.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,30739,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:25.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,30749,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:25.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,30759,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:25.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,H,8.64337E+14,TN04E1234,0,6012080,30809,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:25.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30819,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:25.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30829,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:25.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30839,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:25.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30849,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:25.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30859,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:41.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30909,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:41.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30919,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:41.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30929,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:41.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30939,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:41.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30949,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:41.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,30959,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:41.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31009,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:41.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31019,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:41.6,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31029,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:54.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31039,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:54.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31049,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:54.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31059,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:54.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31109,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:54.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31119,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:54.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31129,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:54.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31139,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,02:54.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31149,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,03:03.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31159,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,03:13.2,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31209,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,03:23.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31219,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,03:33.1,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31229,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,03:43.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31239,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,03:53.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31249,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,04:03.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31259,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,04:13.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31309,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,04:28.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31319,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,04:38.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31329,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,04:38.8,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31339,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,04:49.0,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31349,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,04:59.5,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31359,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,05:11.9,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31409,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,05:23.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31419,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,05:33.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31429,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,05:43.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31439,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,05:53.3,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31449,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,06:08.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31459,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,06:08.4,,,,,,,,,,,,,,,,,,,,,,,
$,1,SECURE,SAM1.0,DT,16,L,8.64337E+14,TN04E1234,0,6012080,31509,0,0,0,0,0,0,0,0,0,0,BSNL,1,0,0,0,27-05-2022,06:18.7,,,,,,,,,,,,,,,,,,,,,,,
